date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2018-10-22,0.98554913,,0.69894594,20.76,20.46,除息,exright
2019-01-21,0.98904240,,0.70919441,20.99,20.76,除息,exright
2019-04-22,0.98938625,,0.71705158,21.67,21.44,除息,exright
2019-07-18,0.98979139,,0.72474383,22.53,22.3,除息,exright
2019-10-22,0.98983201,,0.73221877,22.62,22.39,除息,exright
2020-01-30,0.99101527,,0.73974044,22.26,22.06,除息,exright
2020-04-22,0.98942065,,0.74644706,19.85,19.64,除息,exright
2020-07-20,0.99162401,,0.75442842,21.49,21.31,除息,exright
2020-10-23,0.99146515,,0.76080088,21.09,20.91,除息,exright
2021-01-21,0.99177950,,0.76735010,20.68,20.51,除息,exright
2021-04-22,0.99037487,,0.77371039,19.74,19.55,除息,exright
2021-07-20,0.99096839,,0.78122982,19.93,19.75,除息,exright
2021-10-21,0.99072165,,0.78834989,19.4,19.22,除息,exright
2022-01-20,0.99010445,,0.79573298,18.19,18.01,除息,exright
2022-04-22,0.98856799,,0.80368589,16.62,16.43,除息,exright
2022-07-20,0.98578811,,0.81297989,15.48,15.26,除息,exright
2022-10-21,0.98394649,,0.82470044,14.95,14.71,除息,exright
2023-02-01,0.98601399,,0.83815578,15.73,15.51,除息,exright
2023-04-25,0.98611987,,0.85004452,15.85,15.63,除息,exright
2023-07-20,0.98623279,,0.86200931,15.98,15.76,除息,exright
2023-10-23,0.98331108,,0.87404244,14.98,14.73,除息,exright
2024-01-16,0.98604946,,0.88887683,15.77,15.55,除息,exright
2024-04-17,0.98855690,,0.90145258,15.73,15.55,除息,exright
2024-07-16,0.99004975,,0.91188740,16.08,15.92,除息,exright
2024-10-21,0.99012346,,0.92105210,16.2,16.04,除息,exright
2025-01-16,0.98970399,,0.93023965,15.54,15.38,除息,exright
2025-04-17,0.98961713,,0.93991705,15.41,15.25,除息,exright
2025-07-15,0.98881119,,0.94977847,14.3,14.14,除息,exright
2025-10-17,0.98982835,,0.96052561,15.73,15.57,除息,exright
2026-01-16,0.99001248,,0.97039614,16.02,15.86,除息,exright
2026-04-17,0.98999375,,0.98018576,15.99,15.83,除息,exright
2026-07-15,0.99009288,,0.99009288,16.15,15.99,除息,exright
