date,factor,cum_factor,pre_close,ref_price,kind
2020-11-17,0.99668874,0.64915168,15.1,15.05,息
2021-02-25,0.99136442,0.65130833,17.37,17.22,息
2021-05-18,0.98569794,0.65698174,17.48,17.23,息
2021-08-17,0.98351648,0.66651427,18.2,17.9,息
2021-11-16,0.98514589,0.67768490,18.85,18.57,息
2022-02-22,0.98481013,0.68790309,19.75,19.45,息
2022-05-18,0.98211291,0.69851342,17.89,17.57,息
2022-08-16,0.98384305,0.71123535,17.33,17.05,息
2022-11-16,0.98330352,0.72291546,16.77,16.49,息
2023-02-16,0.98426573,0.73519056,17.16,16.89,息
2023-05-17,0.98497496,0.74694316,17.97,17.7,息
2023-08-16,0.98366776,0.75833721,21.43,21.08,息
2023-11-16,0.98308362,0.77092819,20.69,20.34,息
2024-02-27,0.98215083,0.78419392,22.41,22.01,息
2024-05-17,0.97836232,0.79844551,23.57,23.06,息
2024-08-16,0.97622136,0.81610411,23.13,22.58,息
2024-11-18,0.97580290,0.83598264,22.73,22.18,息
2025-02-20,0.97822300,0.85671260,22.96,22.46,息
2025-05-19,0.97789276,0.87578456,21.26,20.79,息
2025-08-18,0.98109641,0.89558344,21.16,20.76,息
2025-11-18,0.98105163,0.91283939,21.11,20.71,息
2026-02-26,0.98250000,0.93047028,24,23.58,息
2026-05-19,0.97625899,0.94704354,27.8,27.14,息
2026-08-18,0.97007407,0.97007407,33.75,32.74,息
