date,factor,cum_factor,pre_close,ref_price,kind,event
2015-06-22,0.92857143,0.49396613,28,26,除息,exright
2016-06-23,0.95092025,0.53196353,24.45,23.25,除息,exright
2017-06-23,0.92877493,0.55941971,35.1,32.6,除息,exright
2018-06-28,0.92146597,0.60232000,38.2,35.2,除息,exright
2019-06-27,0.92816092,0.65365409,34.8,32.3,除息,exright
2020-07-02,0.95509499,0.70424651,28.95,27.65,除息,exright
2021-08-23,0.94962217,0.73735756,39.7,37.7,除息,exright
2022-06-24,0.91056911,0.77647467,36.9,33.6,除息,exright
2023-06-29,0.95317726,0.85273557,29.9,28.5,除息,exright
2024-07-02,0.97535211,0.89462434,28.4,27.7,除息,exright
2025-06-26,0.95505618,0.91723217,26.7,25.5,除息,exright
2026-06-29,0.96039604,0.96039604,25.25,24.25,除息,exright
