date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2019-07-18,0.99128751,,0.83734481,41.32,40.96,除息,exright
2019-10-22,0.99245375,,0.84470429,41.08,40.77,除息,exright
2020-01-30,0.99209095,,0.85112711,40.46,40.14,除息,exright
2020-04-22,0.99144254,,0.85791237,40.9,40.55,除息,exright
2020-07-21,0.99113300,,0.86531729,40.6,40.24,除息,exright
2020-10-21,0.99216380,,0.87305870,39.56,39.25,除息,exright
2021-01-19,0.99213424,,0.87995419,38.14,37.84,除息,exright
2021-04-20,0.99229748,,0.88693057,37.65,37.36,除息,exright
2021-07-16,0.99229133,,0.89381521,37.62,37.33,除息,exright
2021-10-19,0.99237888,,0.90075885,36.74,36.46,除息,exright
2022-01-18,0.99360400,,0.90767637,35.96,35.73,除息,exright
2022-04-20,0.99307863,,0.91351923,36.12,35.87,除息,exright
2022-07-18,0.99254967,,0.91988611,36.24,35.97,除息,exright
2022-10-19,0.98944520,,0.92679101,36.95,36.56,除息,exright
2023-01-31,0.98595428,,0.93667745,36.31,35.8,除息,exright
2023-04-21,0.99118214,,0.95002118,36.29,35.97,除息,exright
2023-07-18,0.99532582,,0.95847286,36.37,36.2,除息,exright
2023-10-19,0.99437148,,0.96297397,37.31,37.1,除息,exright
2024-01-17,0.99465955,,0.96842477,37.45,37.25,除息,exright
2024-04-18,0.99451840,,0.97362437,38.31,38.1,除息,exright
2024-07-16,0.99411162,,0.97899080,39.06,38.83,除息,exright
2024-10-17,0.99333333,,0.98478961,39,38.74,除息,exright
2025-01-17,0.99139894,,0.99139894,39.53,39.19,除息,exright
