date,factor,cum_factor,pre_close,ref_price,kind
2015-07-23,0.80861842,0.38943324,152,122.91,權息
2016-07-12,0.79811688,0.48160323,154,122.91,權息
2017-07-18,0.79569444,0.60342444,144,114.58,權息
2018-07-24,0.88355140,0.75836201,107,94.54,權息
2019-07-16,0.94983278,0.85831114,59.8,56.8,息
2020-07-14,0.98727735,0.90364447,78.6,77.6,息
2021-08-17,0.97388060,0.91528938,53.6,52.2,息
2022-07-18,0.95667870,0.93983737,41.55,39.75,息
2023-06-26,0.98666667,0.98239604,37.5,37,息
2025-06-23,0.99766900,0.99567166,214.5,214,息
2026-06-17,0.99799800,0.99799800,499.5,498.5,息
