date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2020-03-19,0.99599299,,0.80871663,39.93,39.77,除息,exright
2020-06-18,0.99693173,,0.81197021,39.11,38.99,除息,exright
2020-09-18,0.99739176,,0.81446922,38.34,38.24,除息,exright
2020-12-18,0.99702622,,0.81659911,36.99,36.88,除息,exright
2021-03-19,0.99756954,,0.81903473,37.03,36.94,除息,exright
2021-06-21,0.99669330,,0.82103021,36.29,36.17,除息,exright
2021-09-22,0.99667590,,0.82375412,36.1,35.98,除息,exright
2021-12-16,0.99749583,,0.82650149,35.94,35.85,除息,exright
2022-03-16,0.99751861,,0.82857639,36.27,36.18,除息,exright
2022-06-17,0.99540541,,0.83063753,37,36.83,除息,exright
2022-09-19,0.99250259,,0.83447159,38.68,38.39,除息,exright
2022-12-16,0.98959445,,0.84077523,37.48,37.09,除息,exright
2023-03-16,0.98930767,,0.84961595,37.41,37.01,除息,exright
2023-06-16,0.98926174,,0.85879850,37.25,36.85,除息,exright
2023-09-18,0.98806435,,0.86812060,38.54,38.08,除息,exright
2023-12-18,0.98789792,,0.87860735,38.01,37.55,除息,exright
2024-03-21,0.98907956,,0.88937059,38.46,38.04,除息,exright
2024-06-25,0.98846450,,0.89919014,39.01,38.56,除息,exright
2024-09-20,0.98896304,,0.90968380,38.96,38.53,除息,exright
2024-12-24,0.98934821,,0.91983599,39.43,39.01,除息,exright
2025-03-20,0.98923115,,0.92973938,39.93,39.5,除息,exright
2025-06-24,0.98797539,,0.93986059,35.76,35.33,除息,exright
2025-09-22,0.98632011,,0.95129960,36.55,36.05,除息,exright
2025-12-23,0.99026572,,0.96449376,38.01,37.64,除息,exright
2026-03-23,0.99138381,,0.97397471,38.3,37.97,除息,exright
2026-06-24,0.99123040,,0.98243959,37.63,37.3,除息,exright
2026-09-23,0.99113142,,0.99113142,37.21,36.88,除息,exright
