date,factor,cum_factor,pre_close,ref_price,kind
2015-07-22,0.95367965,0.50824163,23.1,22.03,息
2016-07-14,0.93537832,0.53292699,24.45,22.87,息
2017-07-07,0.94386617,0.56974486,26.9,25.39,息
2018-07-05,0.94916201,0.60362886,35.8,33.98,息
2019-07-02,0.93366708,0.63595978,39.95,37.3,息
2020-07-30,0.95027624,0.68114190,36.2,34.4,息
2021-07-28,0.95475638,0.71678305,43.1,41.15,息
2022-06-14,0.94007491,0.75074968,53.4,50.2,息
2023-06-12,0.95243446,0.79860624,53.4,50.86,息
2024-06-12,0.94758403,0.83848944,95.2,90.21,息
2025-06-27,0.93058252,0.88487080,103,95.85,息
2026-06-16,0.95087838,0.95087838,148,140.73,息
