date,factor,cum_factor,pre_close,ref_price,kind
2015-07-27,0.93097345,0.71901038,22.6,21.04,權息
2016-07-25,0.93043478,0.77232104,21.85,20.33,權息
2017-06-29,0.97333333,0.83006467,18.75,18.25,息
2018-07-05,0.97252747,0.85280617,18.2,17.7,息
2019-06-24,0.97058824,0.87689674,17,16.5,息
2020-06-17,0.97979798,0.90346936,14.85,14.55,息
2021-06-16,0.98465473,0.92209760,19.55,19.25,息
2022-06-16,0.97767857,0.93646795,22.4,21.9,息
2023-06-15,0.98317308,0.95784850,20.8,20.45,息
2024-06-20,0.99206349,0.97424199,18.9,18.75,息
2025-06-19,0.98203593,0.98203593,16.7,16.4,息
