date,factor,cum_factor,pre_close,ref_price,kind
2015-08-07,0.85275229,0.41287482,21.8,18.59,權息
2016-08-17,0.86105263,0.48416735,19,16.36,權息
2017-07-20,0.97101449,0.56229705,17.25,16.75,息
2018-07-05,0.94366197,0.57908204,17.75,16.75,息
2019-06-24,0.94871795,0.61365410,13.65,12.95,息
2020-07-08,0.94550409,0.64682459,18.35,17.35,息
2021-09-07,0.86263441,0.68410555,37.2,32.09,權息
2022-07-13,0.88907015,0.79304227,30.65,27.25,息
2023-07-18,0.92753623,0.89199066,27.6,25.6,息
2024-07-30,0.97679814,0.96167743,43.1,42.1,息
2026-07-07,0.98452012,0.98452012,64.6,63.6,息
