date,factor,cum_factor,pre_close,ref_price,kind
2015-07-13,0.96124031,0.54457935,51.6,49.6,息
2015-08-28,0.95220264,0.56653819,45.4,43.23,權
2016-07-13,0.94871795,0.59497650,48.75,46.25,息
2017-07-17,0.96515679,0.62713739,43.05,41.55,息
2018-07-11,0.95110024,0.64977773,40.9,38.9,息
2019-07-11,0.95028249,0.68318532,44.25,42.05,息
2020-07-09,0.95652174,0.71892867,50.6,48.4,息
2021-08-09,0.95480226,0.75160725,44.25,42.25,息
2022-06-23,0.95981087,0.78718629,42.3,40.6,息
2023-06-20,0.94989107,0.82014729,45.9,43.6,息
2024-06-24,0.95772059,0.86341194,54.4,52.1,息
2025-06-24,0.95161290,0.90152801,62,59,息
2026-06-24,0.94736842,0.94736842,57,54,息
