date,factor,cum_factor,pre_close,ref_price,kind
2016-06-30,0.94652406,0.72642350,18.7,17.7,息
2017-07-06,0.94240838,0.76746437,19.1,18,息
2018-07-09,0.96801541,0.81436497,25.95,25.12,息
2019-07-03,0.97216700,0.84127273,25.15,24.45,息
2020-07-10,0.98759494,0.86535825,39.5,39.01,息
2021-07-15,0.98015464,0.87622791,38.8,38.03,息
2023-07-10,0.99105058,0.89396905,25.7,25.47,息
2024-07-01,0.97811448,0.90204180,29.7,29.05,息
2025-06-11,0.95686275,0.92222518,25.5,24.4,息
2026-06-18,0.96380090,0.96380090,22.1,21.3,息
