date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2015-08-18,0.94042553,,0.45163854,11.75,11.05,除息,exright
2016-07-28,0.93529412,,0.48024913,17,15.9,除息,exright
2017-07-27,0.92907801,,0.51347391,28.2,26.2,除息,exright
2018-07-25,0.93215339,,0.55267039,33.9,31.6,除息,exright
2019-07-25,0.92277992,,0.59289640,25.9,23.9,除息,exright
2020-07-23,0.93736264,,0.64251117,27.3,25.59,除息,exright
2021-07-27,0.94572592,,0.68544568,36.85,34.85,除息,exright
2022-07-27,0.91572123,,0.72478259,30.85,28.25,除息,exright
2023-07-11,0.93385827,,0.79148824,31.75,29.65,除息,exright
2024-07-11,0.93757225,,0.84754643,43.25,40.55,除息,exright
2025-07-10,0.93536804,,0.90397985,27.85,26.05,除息,exright
2026-07-14,0.96644295,,0.96644295,29.8,28.8,除息,exright
