date,factor,cum_factor,pre_close,ref_price,kind
2015-08-26,0.98803828,0.71745040,20.9,20.65,息
2016-08-30,0.98007968,0.72613624,50.2,49.2,息
2017-08-09,0.97866894,0.74089511,58.6,57.35,息
2018-07-20,0.98611111,0.75704365,90,88.75,息
2019-08-23,0.97749511,0.76770624,51.1,49.95,息
2020-08-12,0.96378830,0.78538116,35.9,34.6,息
2021-08-26,0.96814562,0.81488970,43.95,42.55,息
2022-08-26,0.97090909,0.84170158,55,53.4,息
2023-08-28,0.92695035,0.86692110,56.4,52.28,權息
2024-08-28,0.99130435,0.93524006,161,159.6,息
2025-09-24,0.94344392,0.94344392,31.65,29.86,權息
