date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2008-08-13,0.84703196,,0.28723135,21.9,18.55,除權息,exright
2009-07-30,0.93487298,,0.33910332,21.65,20.24,除權息,exright
2010-08-05,0.80313253,,0.36272662,41.5,33.33,除權息,exright
2011-07-25,0.86516129,,0.45163981,31,26.82,除權息,exright
2012-08-03,0.85631068,,0.52202961,25.75,22.05,除權息,exright
2013-08-02,0.91689751,,0.60962641,18.05,16.55,除息,exright
2014-07-17,0.96815287,,0.66487956,15.7,15.2,除息,exright
2018-08-15,0.94242424,,0.68675060,13.2,12.44,除權息,exright
2019-07-30,0.97560976,,0.72870642,12.3,12,除息,exright
2020-07-02,0.95652174,,0.74692408,16.1,15.4,除息,exright
2021-07-08,0.94520548,,0.78087518,25.55,24.15,除息,exright
2022-07-20,0.93527981,,0.82614331,20.55,19.22,除息,exright
2023-09-21,0.96046129,,0.88331139,30.35,29.15,除息,exright
2024-09-16,0.96493506,,0.91967412,30.8,29.72,除息,exright
2025-09-11,0.97241379,,0.95309431,27.55,26.79,除息,exright
2026-09-03,0.98013245,,0.98013245,30.2,29.6,除息,exright
