date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2008-07-23,0.93850000,,0.48021008,20,18.77,除權息,exright
2009-07-28,0.95405405,,0.51167830,18.5,17.65,除息,exright
2011-07-14,0.98486486,,0.53632003,18.5,18.22,除息,exright
2012-07-11,0.97627119,,0.54456205,14.75,14.4,除息,exright
2013-07-19,0.96774194,,0.55779793,12.4,12,除息,exright
2015-07-20,0.98847926,,0.57639120,21.7,21.45,除息,exright
2016-07-15,0.96062992,,0.58310904,19.05,18.3,除息,exright
2017-07-06,0.97187500,,0.60700696,25.6,24.88,除息,exright
2018-07-09,0.96544276,,0.62457307,23.15,22.35,除息,exright
2019-07-09,0.94791667,,0.64692916,28.8,27.3,除息,exright
2020-07-09,0.95622490,,0.68247471,49.8,47.62,除息,exright
2021-07-21,0.95094664,,0.71371778,58.1,55.25,除息,exright
2022-06-15,0.94758910,,0.75053399,47.7,45.2,除息,exright
2023-04-19,0.95272727,,0.79204583,55,52.4,除息,exright
2024-04-10,0.95305164,,0.83134581,63.9,60.9,除息,exright
2025-04-09,0.94077834,,0.87229881,59.1,55.6,除息,exright
2026-04-08,0.92720971,,0.92720971,57.7,53.5,除息,exright
