date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2026-07-09,0.99160252,,0.97505918,14.29,14.17,息,exright
2026-08-05,0.99115696,,0.98331657,13.57,13.45,息,exright
2026-09-07,0.99208965,,0.99208965,15.17,15.05,息,exright
