date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2019-06-27,0.99848485,,0.85912839,52.8,52.72,除息,exright
2020-09-09,0.95219885,,0.86043208,52.3,49.8,除息,exright
2021-08-19,0.95069034,,0.90362646,50.7,48.2,除息,exright
2022-08-02,0.95049505,,0.95049505,50.5,48,除息,exright
