date,factor,cum_factor,pre_close,ref_price,kind
2015-07-07,0.96449704,0.60888077,42.25,40.75,息
2016-07-07,0.96474736,0.63129356,42.55,41.05,息
2017-07-06,0.96503497,0.65436154,42.9,41.4,息
2018-07-06,0.94366197,0.67807029,35.5,33.5,息
2019-07-08,0.96163683,0.71855210,39.1,37.6,息
2020-07-29,0.95283019,0.74721774,26.5,25.25,息
2021-07-14,0.98689384,0.78420872,38.15,37.65,息
2022-07-11,0.94773519,0.79462317,28.7,27.2,息
2023-07-12,0.95819936,0.83844430,31.1,29.8,息
2024-06-27,0.97006803,0.87502073,36.75,35.65,息
2025-07-03,0.95149786,0.90201997,35.05,33.35,息
2026-07-02,0.94800000,0.94800000,25,23.7,息
