date,factor,cum_factor,pre_close,ref_price,kind
2015-07-22,0.90793157,0.56020380,32.15,29.19,權息
2016-07-04,0.94584838,0.61701103,27.7,26.2,息
2017-07-04,0.96007984,0.65233609,25.05,24.05,息
2018-07-12,0.95000000,0.67946026,26,24.7,息
2019-07-11,0.98142857,0.71522132,70,68.7,息
2020-07-16,0.97978339,0.72875535,138.5,135.7,息
2021-08-17,0.96986301,0.74379231,109.5,106.2,息
2022-07-14,0.92656059,0.76690450,81.7,75.7,息
2023-07-13,0.92964824,0.82768953,99.5,92.5,息
2024-07-11,0.96183206,0.89032549,131,126,息
2025-07-10,0.95217391,0.92565587,115,109.5,息
2026-07-09,0.97215000,0.97215000,200,194.43,息
