date,factor,cum_factor,pre_close,ref_price,kind
2015-07-07,0.92405063,0.46596832,79,73,息
2016-07-04,0.93055556,0.50426708,72,67,息
2017-07-04,0.93150685,0.54189896,73,68,息
2018-07-04,0.93181818,0.58174447,66,61.5,息
2019-08-01,0.94989980,0.62431114,99.8,94.8,息
2020-07-07,0.95614035,0.65723894,171,163.5,息
2021-08-05,0.96601073,0.68738751,279.5,270,息
2022-06-29,0.90830946,0.71157337,174.5,158.5,息
2023-07-04,0.92929293,0.78340412,198,184,息
2024-07-02,0.95341098,0.84301096,300.5,286.5,息
2025-06-30,0.93248945,0.88420521,237,221,息
2026-07-02,0.94822006,0.94822006,309,293,息
