date,factor,cum_factor,pre_close,ref_price,kind
2024-07-11,0.99515504,0.89216476,10.32,10.27,息
2024-08-08,0.99466951,0.89650830,9.38,9.33,息
2024-09-05,0.99473130,0.90131274,9.49,9.44,息
2024-10-09,0.99478079,0.90608665,9.58,9.53,息
2024-11-07,0.99578947,0.91084051,9.5,9.46,息
2024-12-11,0.99579832,0.91469184,9.52,9.48,息
2025-01-02,0.99681190,0.91855130,9.41,9.38,息
2025-02-06,0.99677419,0.92148910,9.3,9.27,息
2025-03-11,0.99685535,0.92447127,9.54,9.51,息
2025-04-10,0.99592391,0.92738758,7.36,7.33,息
2025-05-08,0.99655963,0.93118316,8.72,8.69,息
2025-06-10,0.99664430,0.93439783,8.94,8.91,息
2025-07-10,0.99558499,0.93754396,9.06,9.02,息
2025-08-07,0.99565689,0.94170158,9.21,9.17,息
2025-09-09,0.99573561,0.94580933,9.38,9.34,息
2025-10-08,0.99580713,0.94985990,9.54,9.5,息
2025-11-06,0.99583767,0.95385931,9.61,9.57,息
2025-12-10,0.99460043,0.95784619,9.26,9.21,息
2026-01-08,0.99469777,0.96304622,9.43,9.38,息
2026-02-02,0.99484536,0.96817973,9.7,9.65,息
2026-03-11,0.99475341,0.97319620,9.53,9.48,息
2026-04-09,0.99490835,0.97832909,9.82,9.77,息
2026-05-07,0.99539171,0.98333590,10.85,10.8,息
2026-06-09,0.99582986,0.98788838,11.99,11.94,息
2026-07-09,0.99602859,0.99202526,12.59,12.54,息
2026-08-11,0.99598071,0.99598071,12.44,12.39,息
