date,factor,cum_factor,pre_close,ref_price,kind
2015-08-28,0.96551724,0.68735134,8.7,8.4,息
2016-07-07,0.95305164,0.71189960,10.65,10.15,息
2017-07-20,0.95061728,0.74696855,12.15,11.55,息
2018-07-30,0.95200000,0.78577211,12.5,11.9,息
2019-08-27,0.96828753,0.82539087,9.46,9.16,息
2021-10-06,0.97315436,0.85242332,14.9,14.5,息
2022-08-01,0.95867769,0.87593845,12.1,11.6,息
2023-09-07,0.96638655,0.91369442,11.9,11.5,息
2025-08-19,0.96911197,0.94547509,12.95,12.55,息
2026-08-04,0.97560976,0.97560976,10.25,10,息
