date,factor,cum_factor,pre_close,ref_price,kind
2024-07-16,0.98385417,0.89557457,96,94.45,息
2025-06-26,0.95403473,0.91027167,97.9,93.4,息
2026-06-30,0.95412844,0.95412844,98.1,93.6,息
