date,factor,cum_factor,pre_close,ref_price,kind
2015-08-05,0.94759825,0.66372462,11.45,10.85,息
2016-07-11,0.92857143,0.70042828,14,13,息
2017-07-10,0.96047431,0.75430738,12.65,12.15,息
2018-08-28,0.96835443,0.78534884,15.8,15.3,息
2019-07-22,0.99071207,0.81101383,16.15,16,息
2020-07-06,0.96253602,0.81861709,17.35,16.7,息
2021-08-11,0.97222222,0.85047943,18,17.5,息
2023-07-19,0.97058824,0.87477884,17,16.5,息
2024-08-28,0.97311828,0.90128729,18.6,18.1,息
2025-06-19,0.95294118,0.92618473,17,16.2,息
2026-06-22,0.97192225,0.97192225,23.15,22.5,息
