date,factor,cum_factor,pre_close,ref_price,kind
2015-07-15,0.94334278,0.56761698,17.65,16.65,息
2016-08-31,0.93830334,0.60170809,19.45,18.25,息
2017-08-31,0.94000000,0.64127246,20,18.8,息
2018-08-28,0.95294118,0.68220474,21.25,20.25,息
2019-08-23,0.93302540,0.71589387,21.65,20.2,息
2020-08-28,0.95983087,0.76728229,23.65,22.7,息
2021-08-30,0.97194951,0.79939322,35.65,34.65,息
2022-08-30,0.96368039,0.82246373,41.3,39.8,息
2023-08-30,0.93538913,0.85346111,34.05,31.85,息
2024-08-26,0.95081967,0.91241290,30.5,29,息
2025-08-25,0.96846847,0.95960667,22.2,21.5,息
2026-08-24,0.99084967,0.99084967,76.5,75.8,息
