date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2021-11-16,0.99739151,,0.78017008,42.17,42.06,除息,exright
2022-02-22,0.99066169,,0.78221047,37.48,37.13,除息,exright
2022-05-18,0.98907265,,0.78958385,33.86,33.49,除息,exright
2022-08-16,0.98804100,,0.79830723,35.12,34.7,除息,exright
2022-11-16,0.98560701,,0.80796974,31.96,31.5,除息,exright
2023-02-16,0.98194946,,0.81976866,33.24,32.64,除息,exright
2023-05-17,0.98633050,,0.83483794,32.92,32.47,除息,exright
2023-08-16,0.98872295,,0.84640792,32.81,32.44,除息,exright
2023-11-16,0.98796296,,0.85606177,32.4,32.01,除息,exright
2024-02-27,0.98829382,,0.86649176,34.17,33.77,除息,exright
2024-05-17,0.98752900,,0.87675521,34.48,34.05,除息,exright
2024-08-16,0.98743017,,0.88782730,35.8,35.35,除息,exright
2024-11-18,0.98771077,,0.89912921,34.99,34.56,除息,exright
2024-12-17,0.99511073,,0.91031629,34.77,34.6,除息,exright
2025-01-17,0.99500294,,0.91478894,34.02,33.85,除息,exright
2025-02-18,0.99505958,,0.91938315,34.41,34.24,除息,exright
2025-03-18,0.99563953,,0.92394785,34.4,34.25,除息,exright
2025-04-21,0.99540582,,0.92799434,32.65,32.5,除息,exright
2025-05-19,0.99505114,,0.93227739,30.31,30.16,除息,exright
2025-06-17,0.99538563,,0.93691404,30.34,30.2,除息,exright
2025-07-16,0.99568536,,0.94125735,30.13,30,除息,exright
2025-08-18,0.99588868,,0.94533614,31.62,31.49,除息,exright
2025-09-16,0.99572127,,0.94923876,32.72,32.58,除息,exright
2025-10-20,0.99580336,,0.95331775,33.36,33.22,除息,exright
2025-11-18,0.99568700,,0.95733534,32.46,32.32,除息,exright
2025-12-16,0.99570684,,0.96148222,32.61,32.47,除息,exright
2026-01-20,0.99574080,,0.96562781,32.87,32.73,除息,exright
2026-02-26,0.99576271,,0.96975821,33.04,32.9,除息,exright
2026-03-17,0.99568168,,0.97388484,32.42,32.28,除息,exright
2026-04-20,0.99538035,,0.97810863,32.47,32.32,除息,exright
2026-05-19,0.99562226,,0.98264812,31.98,31.84,除息,exright
2026-06-16,0.99572519,,0.98696881,32.75,32.61,除息,exright
2026-07-16,0.99564947,,0.99120602,32.18,32.04,除息,exright
2026-08-18,0.99553714,,0.99553714,31.37,31.23,除息,exright
