date,factor,cum_factor,pre_close,ref_price,kind
2016-08-18,0.96551724,0.70149820,14.5,14,息
2017-07-27,0.98236332,0.72655171,28.35,27.85,息
2018-07-12,0.97003745,0.73959572,40.05,38.85,息
2019-06-27,0.97677120,0.76244038,86.1,84.1,息
2020-07-14,0.96291718,0.78057214,80.9,77.9,息
2021-06-10,0.95477387,0.81063268,79.6,76,息
2022-06-09,0.92518703,0.84903107,40.1,37.1,息
2024-06-13,0.97399783,0.91768587,46.15,44.95,息
2025-06-12,0.96649916,0.94218472,29.85,28.85,息
2026-06-10,0.97484277,0.97484277,23.85,23.25,息
