date,factor,cum_factor,pre_close,ref_price,kind
2015-10-22,0.97611940,0.78079933,16.75,16.35,息
2016-10-20,0.98333333,0.79990146,12,11.8,息
2017-10-19,0.99038462,0.81345911,10.4,10.3,息
2018-10-18,0.98678414,0.82135677,11.35,11.2,息
2019-09-26,0.98602620,0.83235709,11.45,11.29,息
2021-06-29,0.96261682,0.84415311,10.7,10.3,息
2022-08-30,0.99000000,0.87693576,10,9.9,息
2022-11-17,0.98938429,0.88579369,9.42,9.32,息
2023-06-29,0.97867804,0.89529792,9.38,9.18,息
2023-11-23,0.98929336,0.91480332,9.34,9.24,息
2024-06-14,0.98367347,0.92470379,12.25,12.05,息
2025-06-19,0.96153846,0.94005157,10.4,10,息
2026-07-16,0.97765363,0.97765363,8.95,8.75,息
