date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2008-08-28,0.81925602,,0.28796272,22.85,18.72,除權,exright
2009-08-17,0.91197772,,0.35149296,17.95,16.37,除權息,exright
2010-08-04,0.80646204,,0.38541836,30.95,24.96,除權,exright
2011-08-16,0.94560669,,0.47791259,23.9,22.6,除權息,exright
2012-08-22,0.91393035,,0.50540314,20.1,18.37,除權息,exright
2013-07-16,0.93630573,,0.55299962,15.7,14.7,除息,exright
2014-07-30,0.94936709,,0.59061864,15.8,15,除息,exright
2015-08-28,0.96330275,,0.62211830,21.8,21,除息,exright
2016-08-17,0.97787611,,0.64581805,22.6,22.1,除息,exright
2017-08-17,0.98684211,,0.66042932,30.4,30,除息,exright
2019-07-25,0.98571429,,0.66923504,31.5,31.05,除息,exright
2020-08-20,0.97090909,,0.67893410,27.5,26.7,除息,exright
2021-09-14,0.96336996,,0.69927670,27.3,26.3,除息,exright
2022-08-11,0.93726937,,0.72586516,27.1,25.4,除息,exright
2023-08-09,0.92763158,,0.77444669,30.4,28.2,除息,exright
2024-08-13,0.93992933,,0.83486452,28.3,26.6,除息,exright
2025-08-14,0.93213573,,0.88822052,25.05,23.35,除息,exright
2026-08-06,0.95288754,,0.95288754,32.9,31.35,除息,exright
