date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2015-08-12,0.95198856,,0.52312123,9.18,8.73,權息,exright
2016-08-24,0.94750398,,0.54950369,9.3,8.81,權息,exright
2017-02-23,1.00478943,,0.57994869,9.74,9.78,權,exright
2017-08-08,0.94174757,,0.57718431,10.3,9.7,息,exright
2018-09-05,0.95146246,,0.61288643,9.75,9.27,權息,exright
2019-09-11,0.95174818,,0.64415198,9.88,9.4,權息,exright
2021-01-13,0.94339623,,0.67680926,10.6,10,權息,exright
2021-09-08,0.94650033,,0.71741781,11.95,11.31,權息,exright
2022-07-28,0.94371643,,0.75796890,14.3,13.49,權息,exright
2023-08-02,0.97087372,,0.80317442,12.9,12.52,權,exright
2024-01-30,0.96038932,,0.82726971,12.45,11.95,權,exright
2024-08-14,0.94766558,,0.86138995,12.55,11.89,權息,exright
2025-07-24,0.94719390,,0.90895984,12.3,11.65,權息,exright
2026-07-29,0.95963438,,0.95963438,13,12.47,權息,exright
