date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2018-04-19,0.99320071,,0.68130016,39.71,39.44,除息,exright
2018-07-17,0.98780488,,0.68596423,40.18,39.69,除息,exright
2018-10-16,0.98988622,,0.69443293,39.55,39.15,除息,exright
2019-01-16,0.99245852,,0.70152803,39.78,39.48,除息,exright
2019-04-17,0.99008303,,0.70685879,43.36,42.93,除息,exright
2019-07-16,0.98909250,,0.71393890,45.84,45.34,除息,exright
2019-10-18,0.98996236,,0.72181207,47.82,47.34,除息,exright
2020-01-16,0.99046434,,0.72913082,48.24,47.78,除息,exright
2020-04-20,0.99108911,,0.73615050,50.5,50.05,除息,exright
2020-07-16,0.99137105,,0.74276924,52.15,51.7,除息,exright
2020-10-21,0.99168526,,0.74923435,49.31,48.9,除息,exright
2021-01-19,0.99143335,,0.75551627,47.86,47.45,除息,exright
2021-04-20,0.99105194,,0.76204444,45.82,45.41,除息,exright
2021-07-16,0.99169435,,0.76892482,48.16,47.76,除息,exright
2021-10-19,0.99170213,,0.77536473,47,46.61,除息,exright
2022-01-18,0.99125757,,0.78185244,44.61,44.22,除息,exright
2022-04-20,0.98979592,,0.78874802,40.18,39.77,除息,exright
2022-07-18,0.98940998,,0.79687944,39.66,39.24,除息,exright
2022-10-19,0.98640777,,0.80540873,36.05,35.56,除息,exright
2023-01-30,0.98757121,,0.81650689,38.62,38.14,除息,exright
2023-04-21,0.98681435,,0.82678280,37.92,37.42,除息,exright
2023-07-18,0.98642895,,0.83783014,37.58,37.07,除息,exright
2023-10-19,0.98634515,,0.84935680,34.42,33.95,除息,exright
2024-01-17,0.98955148,,0.86111520,39.24,38.83,除息,exright
2024-04-18,0.98724083,,0.87020758,37.62,37.14,除息,exright
2024-07-19,0.98701623,,0.88145421,40.05,39.53,除息,exright
2024-10-22,0.98664651,,0.89304936,39.69,39.16,除息,exright
2025-01-22,0.98569199,,0.90513608,38.44,37.89,除息,exright
2025-04-21,0.98532942,,0.91827477,37.49,36.94,除息,exright
2025-07-16,0.98645465,,0.93194697,33.96,33.5,除息,exright
2025-10-20,0.98642895,,0.94474385,37.58,37.07,除息,exright
2026-01-20,0.98597248,,0.95774141,37.07,36.55,除息,exright
2026-04-20,0.98574561,,0.97136728,36.48,35.96,除息,exright
2026-07-16,0.98541374,,0.98541374,35.65,35.13,除息,exright
