date,factor,cum_factor,pre_close,ref_price,kind
2015-07-30,0.94285714,0.57883748,31.5,29.7,權息
2016-07-14,0.95959596,0.61391854,24.75,23.75,息
2017-07-20,0.96856582,0.63976774,25.45,24.65,息
2018-07-19,0.96390977,0.66053100,33.25,32.05,息
2019-07-19,0.94690265,0.68526227,33.9,32.1,息
2020-07-27,0.94863014,0.72368819,29.2,27.7,息
2021-07-30,0.95666132,0.76287708,31.15,29.8,息
2022-07-28,0.95275591,0.79743695,31.75,30.25,息
2023-07-17,0.95820433,0.83697928,32.3,30.95,息
2024-07-18,0.96380697,0.87348726,37.3,35.95,息
2025-07-15,0.95054096,0.90628859,32.35,30.75,息
2026-07-14,0.95344507,0.95344507,26.85,25.6,息
