date,factor,cum_factor,pre_close,ref_price,kind
2015-07-09,0.98089172,0.49738673,15.7,15.4,息
2016-07-07,0.89949749,0.50707608,19.9,17.9,息
2017-07-06,0.92779783,0.56373263,27.7,25.7,息
2018-07-10,0.97322624,0.60760287,74.7,72.7,息
2019-07-09,0.92473118,0.62431822,46.5,43,息
2020-07-09,0.94278607,0.67513481,40.2,37.9,息
2021-08-23,0.94239631,0.71610606,43.4,40.9,息
2022-07-07,0.92227979,0.75987782,38.6,35.6,息
2023-07-11,0.93478261,0.82391247,46,43,息
2024-07-04,0.94227994,0.88139473,69.3,65.3,息
2025-06-20,0.94623656,0.93538522,37.2,35.2,息
2026-06-17,0.98853211,0.98853211,43.6,43.1,息
