date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2018-01-30,0.99636647,,0.84476710,38.53,38.39,除息,exright
2018-05-03,0.99642584,,0.84784778,39.17,39.03,除息,exright
2018-07-26,0.99578373,,0.85088900,40.32,40.15,除息,exright
2018-10-30,0.99559579,,0.85449176,40.87,40.69,除息,exright
2019-01-24,0.99560976,,0.85827177,41,40.82,除息,exright
2019-05-02,0.99079680,,0.86205641,41.29,40.91,除息,exright
2019-07-18,0.99830836,,0.87006378,41.38,41.31,除息,exright
2019-10-22,0.99682074,,0.87153811,40.89,40.76,除息,exright
2020-01-30,0.99377335,,0.87431779,40.15,39.9,除息,exright
2020-04-22,0.99340659,,0.87979597,40.95,40.68,除息,exright
2020-07-21,0.99574787,,0.88563533,39.98,39.81,除息,exright
2020-10-21,0.99638803,,0.88941724,38.76,38.62,除息,exright
2021-01-19,0.99682203,,0.89264144,37.76,37.64,除息,exright
2021-04-20,0.99710298,,0.89548726,37.97,37.86,除息,exright
2021-07-16,0.99705567,,0.89808905,37.36,37.25,除息,exright
2021-10-19,0.99785580,,0.90074112,37.31,37.23,除息,exright
2022-01-18,0.99807481,,0.90267664,36.36,36.29,除息,exright
2022-04-20,0.99707602,,0.90441782,37.62,37.51,除息,exright
2022-07-18,0.99345378,,0.90707007,38.19,37.94,除息,exright
2022-10-19,0.99698795,,0.91304707,39.84,39.72,除息,exright
2023-01-31,0.99526316,,0.91580552,38,37.82,除息,exright
2023-04-21,0.99561743,,0.92016420,38.79,38.62,除息,exright
2023-07-18,0.99539171,,0.92421464,39.06,38.88,除息,exright
2023-10-19,0.99408721,,0.92849341,40.59,40.35,除息,exright
2024-01-17,0.99801882,,0.93401604,40.38,40.3,除息,exright
2024-04-18,0.99419027,,0.93587017,41.31,41.07,除息,exright
2024-07-16,0.99310181,,0.94133910,42.04,41.75,除息,exright
2024-10-17,0.99355762,,0.94787774,41.91,41.64,除息,exright
2025-01-17,0.99323221,,0.95402392,42.85,42.56,除息,exright
2025-04-23,0.99297095,,0.96052455,42.68,42.38,除息,exright
2025-07-16,0.99325376,,0.96732393,38.54,38.28,除息,exright
2025-10-20,0.99361807,,0.97389405,40.74,40.48,除息,exright
2026-01-20,0.99377395,,0.98014929,41.76,41.5,除息,exright
2026-04-20,0.99378139,,0.98628999,41.81,41.55,除息,exright
2026-07-16,0.99246172,,0.99246172,42.45,42.13,除息,exright
