date,factor,cum_factor,pre_close,ref_price,kind
2015-08-05,0.91826742,0.45484939,26.55,24.38,權息
2016-03-01,0.96815287,0.49533434,39.25,38,權
2016-07-19,0.93587116,0.51162824,34.15,31.96,息
2017-06-15,0.98657244,0.54668662,28.3,27.92,權
2017-09-05,0.89370629,0.55412719,28.6,25.56,權息
2018-08-09,0.91338583,0.62003277,25.4,23.2,息
2019-07-09,0.94318182,0.67882899,26.4,24.9,息
2019-08-05,0.98875000,0.71972230,24,23.73,權
2020-07-09,0.93071594,0.72791130,21.65,20.15,息
2021-08-13,0.98255814,0.78209825,17.2,16.9,息
2022-07-05,0.98098859,0.79598165,13.15,12.9,息
2023-08-24,0.91695502,0.81140765,14.45,13.25,權息
2024-06-26,0.98239437,0.88489362,14.2,13.95,息
2025-08-05,0.92250923,0.90075193,13.55,12.5,權息
2026-07-20,0.97641509,0.97641509,10.6,10.35,息
