date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2008-08-20,0.90503741,,0.41880209,200.5,181.46,除權息,exright
2009-08-26,0.96401786,,0.46274561,224,215.94,除權息,exright
2010-08-16,0.97076023,,0.48001767,171,166,除息,exright
2011-08-17,0.92418670,,0.49447604,70.7,65.34,除權息,exright
2012-08-23,0.95993691,,0.53503912,95.1,91.29,除權息,exright
2013-08-21,0.96409336,,0.55736904,55.7,53.7,除息,exright
2014-08-26,0.97197279,,0.57812767,73.5,71.44,除息,exright
2015-08-20,0.95033113,,0.59479820,60.4,57.4,除息,exright
2016-08-25,0.96730245,,0.62588522,73.4,71,除息,exright
2017-08-17,0.98333333,,0.64704190,120,118,除息,exright
2018-08-21,0.96507813,,0.65800871,128,123.53,除息,exright
2019-07-11,0.95437229,,0.68181911,115.5,110.23,除息,exright
2020-07-16,0.97646789,,0.71441629,218,212.87,除息,exright
2021-07-15,0.95932854,,0.73163316,208.5,200.02,除息,exright
2022-07-18,0.90476190,,0.76265131,94.5,85.5,除息,exright
2023-07-18,0.94871795,,0.84293039,117,111,除息,exright
2024-07-09,0.97550136,,0.88849420,184.5,179.98,除息,exright
2025-07-09,0.95391705,,0.91080775,217,207,除息,exright
2026-07-13,0.95480813,,0.95480813,221.5,211.49,除息,exright
