date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2017-08-23,0.98849712,,0.74250747,39.99,39.53,除息,exright
2017-11-23,0.99287713,,0.75114783,39.31,39.03,除息,exright
2018-03-06,0.99306903,,0.75653654,36.07,35.82,除息,exright
2018-05-23,0.99421965,,0.76181667,36.33,36.12,除息,exright
2018-08-22,0.99299429,,0.76624583,38.54,38.27,除息,exright
2018-11-22,0.99346049,,0.77165180,36.7,36.46,除息,exright
2019-03-05,0.99342105,,0.77673124,38,37.75,除息,exright
2019-05-22,0.99362120,,0.78187516,40.76,40.5,除息,exright
2019-08-21,0.99401582,,0.78689460,46.79,46.51,除息,exright
2019-11-22,0.99433364,,0.79163187,44.12,43.87,除息,exright
2020-02-21,0.99491825,,0.79614311,45.26,45.03,除息,exright
2020-05-19,0.99685349,,0.80020958,50.85,50.69,除息,exright
2020-08-18,0.99654050,,0.80273539,49.14,48.97,除息,exright
2020-11-17,0.99566255,,0.80552210,46.11,45.91,除息,exright
2021-02-25,0.99481609,,0.80903123,40.51,40.3,除息,exright
2021-05-18,0.99438489,,0.81324703,39.18,38.96,除息,exright
2021-08-17,0.99479782,,0.81783929,42.29,42.07,除息,exright
2021-11-16,0.99472549,,0.82211608,41.71,41.49,除息,exright
2022-02-22,0.99407674,,0.82647533,38.83,38.6,除息,exright
2022-05-18,0.99223915,,0.83139993,34.79,34.52,除息,exright
2022-08-16,0.99171665,,0.83790277,35.01,34.72,除息,exright
2022-11-16,0.98922273,,0.84490138,30.62,30.29,除息,exright
2023-02-16,0.99023929,,0.85410631,31.76,31.45,除息,exright
2023-05-17,0.99112879,,0.86252517,32.69,32.4,除息,exright
2023-08-16,0.99095899,,0.87024530,30.97,30.69,除息,exright
2023-11-16,0.99001377,,0.87818498,29.04,28.75,除息,exright
2024-02-27,0.98964942,,0.88704319,29.95,29.64,除息,exright
2024-05-17,0.98886264,,0.89632063,29.63,29.3,除息,exright
2024-08-16,0.98927445,,0.90641571,31.7,31.36,除息,exright
2024-11-18,0.98832418,,0.91624292,29.12,28.78,除息,exright
2025-02-21,0.98956159,,0.92706720,28.74,28.44,除息,exright
2025-05-22,0.98744606,,0.93684639,25.49,25.17,除息,exright
2025-08-21,0.98921002,,0.94875703,25.95,25.67,除息,exright
2025-11-21,0.98982188,,0.95910576,27.51,27.23,除息,exright
2026-02-26,0.98994253,,0.96896803,27.84,27.56,除息,exright
2026-05-22,0.98932113,,0.97881241,26.22,25.94,除息,exright
2026-08-21,0.98937785,,0.98937785,26.36,26.08,除息,exright
