date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2009-07-22,0.99500000,,0.42690619,38,37.81,除息,exright
2009-09-17,0.93850575,,0.42905145,34.8,32.66,除權,exright
2011-07-19,0.81436464,,0.45716444,45.25,36.85,除權息,exright
2012-08-28,0.83813333,,0.56137560,37.5,31.43,除權息,exright
2013-06-20,0.96634483,,0.66979271,36.25,35.03,除權,exright
2013-08-27,0.96150235,,0.69311978,31.95,30.72,除權,exright
2021-09-28,0.91057047,,0.72087164,59.6,54.27,除權,exright
2022-07-18,0.91181818,,0.79167035,55,50.15,除權息,exright
2023-06-16,0.91174551,,0.86823269,61.3,55.89,除權息,exright
2024-08-29,0.95227525,,0.95227525,45.05,42.9,除權,exright
