date,factor,cum_factor,pre_close,ref_price,kind
2015-09-01,0.98101266,0.53453634,15.8,15.5,息
2016-07-27,0.93564356,0.54488220,20.2,18.9,息
2017-07-27,0.89090909,0.58236087,27.5,24.5,息
2018-08-29,0.93002915,0.65367037,17.15,15.95,息
2019-08-28,0.92079208,0.70284933,15.15,13.95,息
2021-07-19,0.95454545,0.76330949,11,10.5,息
2022-06-17,0.95433790,0.79965756,10.95,10.45,息
2023-06-16,0.95850622,0.83791869,12.05,11.55,息
2024-06-18,0.96138996,0.87419222,12.95,12.45,息
2025-06-10,0.95607843,0.90930035,12.75,12.19,息
2026-06-09,0.95107296,0.95107296,11.65,11.08,息
