date,factor,cum_factor,pre_close,ref_price,kind
2015-08-27,0.93558052,0.63500180,26.7,24.98,息
2016-08-25,0.94156080,0.67872490,55.1,51.88,息
2017-08-24,0.93866171,0.72085085,53.8,50.5,息
2018-08-24,0.95756719,0.76795595,35.35,33.85,息
2019-08-26,0.97245179,0.80198650,36.3,35.3,息
2021-10-08,0.93890020,0.82470566,49.1,46.1,息
2022-08-25,0.93961353,0.87837414,41.4,38.9,息
2023-08-24,0.96845426,0.93482493,31.7,30.7,息
2024-08-27,0.98427673,0.96527525,31.8,31.3,息
2025-08-27,0.98069498,0.98069498,25.9,25.4,息
