date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2015-07-01,0.94358974,,0.68366061,19.5,18.4,息,exright
2016-07-28,0.91570248,,0.72453163,18.15,16.62,權息,exright
2017-07-26,0.97595190,,0.79123039,24.95,24.35,息,exright
2019-07-12,0.98230088,,0.81072682,28.25,27.75,息,exright
2020-07-14,0.97363465,,0.82533451,26.55,25.85,息,exright
2021-08-06,0.97250859,,0.84768400,29.1,28.3,息,exright
2022-07-14,0.97570850,,0.87164680,24.7,24.1,息,exright
2023-08-28,0.96311688,,0.89334755,38.5,37.08,權息,exright
2024-07-17,0.96769663,,0.92755881,35.6,34.45,息,exright
2025-07-28,0.96680328,,0.95852231,24.4,23.59,息,exright
2026-07-02,0.99143469,,0.99143469,23.35,23.15,息,exright
