date,factor,cum_factor,pre_close,ref_price,kind
2019-01-17,0.97126100,0.70543573,17.05,16.56,息
2019-07-17,0.98959474,0.72630913,18.26,18.07,息
2020-01-30,0.98308856,0.73394603,22.47,22.09,息
2021-01-19,0.96949956,0.74657163,33.77,32.74,息
2021-07-16,0.99392361,0.77005877,34.56,34.35,息
2022-01-18,0.96835443,0.77476655,33.18,32.13,息
2022-07-18,0.98994368,0.80008572,24.86,24.61,息
2023-01-30,0.98761130,0.80821336,25.83,25.51,息
2023-07-18,0.96167359,0.81835167,31.31,30.11,息
2024-01-17,0.96325985,0.85096615,29.94,28.84,息
2024-07-16,0.93571933,0.88342326,42.47,39.74,息
2025-01-17,0.99485628,0.94411137,33.05,32.88,息
2025-07-16,0.99285918,0.94899272,35.01,34.76,息
2026-01-20,0.98341625,0.95581804,60.3,59.3,息
2026-07-16,0.97193639,0.97193639,106.9,103.9,息
