date,factor,cum_factor,pre_close,ref_price,kind
2015-09-03,0.96161228,0.46495980,52.1,50.1,息
2016-09-05,0.87250000,0.48352107,36,31.41,權息
2017-08-17,0.98583569,0.55417888,35.3,34.8,息
2018-08-14,0.93589744,0.56214122,39,36.5,息
2019-07-02,0.93342210,0.60064404,37.55,35.05,息
2020-07-02,0.93288591,0.64348598,44.7,41.7,息
2021-07-19,0.93548387,0.68977994,46.5,43.5,息
2022-07-07,0.93827160,0.73735097,48.6,45.6,息
2023-06-20,0.94350282,0.78586090,53.1,50.1,息
2024-06-20,0.94604317,0.83291844,55.6,52.6,息
2025-06-24,0.94052045,0.88042329,53.8,50.6,息
2026-06-24,0.93610224,0.93610224,46.95,43.95,息
