date,factor,cum_factor,pre_close,ref_price,kind
2015-07-21,0.96330275,0.64395563,10.9,10.5,息
2016-07-05,0.96919918,0.66848727,9.74,9.44,息
2018-07-12,0.94957983,0.68973157,11.9,11.3,息
2019-07-16,0.95219124,0.72635449,12.55,11.95,息
2020-07-15,0.95104895,0.76282417,14.3,13.6,息
2021-06-09,0.96945010,0.80208718,49.1,47.6,息
2022-07-15,0.93801653,0.82736303,24.2,22.7,息
2023-07-13,0.97520661,0.88203460,36.3,35.4,息
2024-07-11,0.97133758,0.90445921,31.4,30.5,息
2025-07-11,0.96595745,0.93114817,23.5,22.7,息
2026-07-13,0.96396396,0.96396396,27.75,26.75,息
