date,factor,cum_factor,pre_close,ref_price,kind
2015-07-09,0.92740472,0.49326673,27.55,25.55,息
2016-07-26,0.92818671,0.53187861,27.85,25.85,息
2017-07-13,0.93778802,0.57302975,21.7,20.35,息
2018-07-12,0.94132029,0.61104401,20.45,19.25,息
2019-08-26,0.93932136,0.64913507,25.05,23.53,息
2020-07-06,0.93465347,0.69106815,25.25,23.6,息
2021-09-06,0.93220339,0.73938435,29.5,27.5,息
2022-07-20,0.96153846,0.79315776,20.8,20,息
2022-08-23,0.97699531,0.82488407,21.3,20.81,權
2023-07-06,0.96836983,0.84430710,20.55,19.9,息
2024-07-11,0.96850394,0.87188497,19.05,18.45,息
2025-07-07,0.94623656,0.90023895,18.6,17.6,息
2026-07-06,0.95138889,0.95138889,14.4,13.7,息
