date,factor,cum_factor,pre_close,ref_price,kind
2021-08-02,0.99110651,0.80543660,48.35,47.92,息
2022-06-20,0.95971803,0.81266402,49.65,47.65,息
2023-08-18,0.95793901,0.84677374,47.55,45.55,息
2023-11-21,0.96016949,0.88395370,47.2,45.32,權
2024-08-22,0.95789474,0.92062257,47.5,45.5,息
2025-06-30,0.96108949,0.96108949,51.4,49.4,息
