date,factor,cum_factor,pre_close,ref_price,kind
2015-08-27,0.96293860,0.65148222,91.2,87.82,權息
2016-09-02,0.95591274,0.67655635,87.1,83.26,權息
2017-07-13,0.96020942,0.70775952,95.5,91.7,息
2018-07-25,0.95500000,0.73708871,80,76.4,息
2019-07-25,0.95202399,0.77182063,66.7,63.5,息
2020-07-23,0.95689655,0.81071553,58,55.5,息
2021-07-22,0.97142857,0.84723425,63,61.2,息
2022-07-04,0.96382979,0.87215290,47,45.3,息
2023-07-04,0.97142857,0.90488270,56,54.4,息
2024-07-02,0.97869318,0.93149690,70.4,68.9,息
2025-07-02,0.97846154,0.95177622,65,63.6,息
2026-07-02,0.97272727,0.97272727,55,53.5,息
