date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2015-07-07,0.91468254,,0.65168582,50.4,46.1,除權息,exright
2016-07-11,0.89438849,,0.71247214,34.75,31.08,除權息,exright
2017-07-10,0.90630915,,0.79660253,31.7,28.73,除權息,exright
2018-07-04,0.97228637,,0.87895232,21.65,21.05,除息,exright
2019-07-15,0.98255814,,0.90400560,17.2,16.9,除息,exright
2020-07-20,0.98631922,,0.92005303,15.35,15.14,除息,exright
2021-08-31,0.98251748,,0.93281467,14.3,14.05,除息,exright
2022-08-02,0.99724518,,0.94941279,36.3,36.2,除息,exright
2023-07-13,0.99624765,,0.95203548,26.65,26.55,除息,exright
2025-07-31,0.95562130,,0.95562130,16.9,16.15,除權,exright
