date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2015-10-15,0.94897959,,0.52068206,68.6,65.1,息,exright
2016-09-01,0.90138675,,0.54867572,59,53.18,權息,exright
2017-08-18,0.98381877,,0.60870178,61.8,60.8,息,exright
2018-09-05,0.96189024,,0.61871333,65.6,63.1,息,exright
2019-09-02,0.94555354,,0.64322653,55.1,52.1,息,exright
2020-08-13,0.95065789,,0.68026453,60.8,57.8,息,exright
2021-08-12,0.95548961,,0.71557238,67.4,64.4,息,exright
2022-08-11,0.95967742,,0.74890649,62,59.5,息,exright
2023-08-10,0.95695839,,0.78037315,69.7,66.7,息,exright
2024-08-15,0.94227994,,0.81547239,69.3,65.3,息,exright
2025-07-08,0.94515540,,0.86542476,55.2,52.17,息,exright
2026-08-26,0.91564283,,0.91564283,51.3,46.97,權息,exright
