date,factor,cum_factor,pre_close,ref_price,kind
2015-07-16,0.92452830,0.73100874,26.5,24.5,息
2017-07-05,0.98816568,0.79068292,16.9,16.7,息
2018-07-03,0.97468354,0.80015218,19.75,19.25,息
2019-07-03,0.96389892,0.82093535,13.85,13.35,息
2020-07-15,0.96753247,0.85168199,15.4,14.9,息
2021-08-06,0.98136646,0.88026192,32.2,31.6,息
2022-07-15,0.90783410,0.89697576,21.7,19.7,息
2023-07-17,0.99574468,0.98803929,23.5,23.4,息
2024-07-16,0.99625468,0.99226168,26.7,26.6,息
2025-07-16,0.99599198,0.99599198,24.95,24.85,息
