date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2015-07-09,0.94169096,,0.53299797,17.15,16.15,息,exright
2016-07-12,0.96214511,,0.56600094,15.85,15.25,息,exright
2017-07-05,0.93233083,,0.58826983,26.6,24.8,息,exright
2018-07-18,0.94944578,,0.63096684,39.1,37.12,息,exright
2019-07-16,0.95222930,,0.66456332,31.4,29.9,息,exright
2020-07-15,0.96704220,,0.69790261,24.55,23.74,息,exright
2021-08-10,0.97467372,,0.72168786,75.8,73.88,息,exright
2022-07-06,0.89821883,,0.74044046,39.3,35.3,息,exright
2023-07-06,0.97849462,,0.82434306,46.5,45.5,息,exright
2024-07-03,0.95319813,,0.84246049,64.1,61.1,息,exright
2025-06-19,0.94011976,,0.88382516,41.75,39.25,息,exright
2026-06-15,0.94011976,,0.94011976,41.75,39.25,息,exright
