date,factor,cum_factor,pre_close,ref_price,kind
2015-07-21,0.94376528,0.58186263,20.45,19.3,息
2016-07-19,0.95867769,0.61653320,24.2,23.2,息
2017-07-19,0.93717949,0.64310791,39,36.55,息
2018-07-18,0.93269231,0.68621638,26,24.25,息
2019-07-17,0.98724490,0.73573714,19.6,19.35,息
2020-07-16,0.99157303,0.74524279,17.8,17.65,息
2021-07-14,0.99031008,0.75157630,51.6,51.1,息
2022-07-14,0.89920949,0.75893028,25.3,22.75,息
2023-07-13,0.95928854,0.84399719,25.3,24.27,息
2024-07-16,0.95519713,0.87981577,27.9,26.65,息
2025-07-15,0.94824017,0.92108293,24.15,22.9,息
2026-07-14,0.97136038,0.97136038,20.95,20.35,息
