date,factor,cum_factor,pre_close,ref_price,kind
2015-07-14,0.96296296,0.58342061,121.5,117,息
2016-07-26,0.95283019,0.60585986,106,101,息
2017-07-19,0.94312796,0.63585292,105.5,99.5,息
2018-07-26,0.96543779,0.67419581,86.8,83.8,息
2019-07-23,0.96944444,0.69833170,180,174.5,息
2020-07-30,0.96284830,0.72034216,161.5,155.5,息
2021-08-13,0.96621622,0.74813671,148,143,息
2022-08-01,0.95918367,0.77429533,147,141,息
2023-07-13,0.94037940,0.80724407,184.5,173.5,息
2024-07-15,0.95652174,0.85842381,195.5,187,息
2025-07-16,0.94148936,0.89744308,188,177,息
2026-07-16,0.95321637,0.95321637,171,163,息
