date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2025-10-20,0.98018868,,0.92401925,10.6,10.39,息,exright
2026-01-19,0.98601166,,0.94269528,12.01,11.84,息,exright
2026-04-20,0.98104668,,0.95606911,14.14,13.87,息,exright
2026-07-16,0.97453988,,0.97453988,16.3,15.88,息,exright
