date,factor,cum_factor,pre_close,ref_price,kind
2015-08-03,0.94871795,0.51310906,35.1,33.3,息
2016-08-09,0.94798440,0.54084469,38.45,36.45,息
2017-08-09,0.94409149,0.57052066,39.35,37.15,息
2018-08-09,0.94523810,0.60430654,42,39.7,息
2019-08-08,0.94132653,0.63931675,39.2,36.9,息
2020-07-01,0.94941176,0.67916576,34,32.28,息
2021-08-23,0.94630872,0.71535427,37.25,35.25,息
2022-06-30,0.94261119,0.75594174,34.85,32.85,息
2023-06-28,0.94162437,0.80196559,39.4,37.1,息
2024-07-03,0.95471698,0.85168314,39.75,37.95,息
2025-06-30,0.94379391,0.89207918,42.7,40.3,息
2026-06-30,0.94520548,0.94520548,40.15,37.95,息
