date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2019-07-17,0.99182932,,0.71089203,44.06,43.7,除息,exright
2019-10-18,0.99193021,,0.71674835,45.85,45.48,除息,exright
2020-01-30,0.99156680,,0.72257942,45.06,44.68,除息,exright
2020-04-22,0.99232737,,0.72872490,46.92,46.56,除息,exright
2020-07-20,0.99301131,,0.73435937,48.65,48.31,除息,exright
2020-10-21,0.99274725,,0.73952770,45.5,45.17,除息,exright
2021-01-19,0.99276018,,0.74493050,44.2,43.88,除息,exright
2021-04-20,0.99195647,,0.75036299,42.27,41.93,除息,exright
2021-07-16,0.99212051,,0.75644750,43.15,42.81,除息,exright
2021-10-19,0.99239182,,0.76245526,42.06,41.74,除息,exright
2022-01-18,0.99197190,,0.76830062,39.86,39.54,除息,exright
2022-04-20,0.98976770,,0.77451854,36.16,35.79,除息,exright
2022-07-18,0.98822854,,0.78252557,34.83,34.42,除息,exright
2022-10-19,0.98537648,,0.79184677,32.14,31.67,除息,exright
2023-01-30,0.98512252,,0.80359820,34.28,33.77,除息,exright
2023-04-21,0.98628503,,0.81573427,33.54,33.08,除息,exright
2023-07-18,0.98482089,,0.82707761,32.94,32.44,除息,exright
2023-10-19,0.99101796,,0.83982542,30.06,29.79,除息,exright
2024-01-17,0.98649054,,0.84743713,33.31,32.86,除息,exright
2024-04-18,0.98848428,,0.85904233,32.13,31.76,除息,exright
2024-07-16,0.98770246,,0.86905006,33.34,32.93,除息,exright
2024-10-17,0.98547356,,0.87987030,34.42,33.92,除息,exright
2025-01-17,0.98470012,,0.89284009,32.68,32.18,除息,exright
2025-04-21,0.98429155,,0.90671268,31.83,31.33,除息,exright
2025-07-16,0.98260870,,0.92118304,28.75,28.25,除息,exright
2025-10-20,0.98429648,,0.93748716,31.84,31.34,除息,exright
2026-01-20,0.98412698,,0.95244388,31.5,31,除息,exright
2026-04-20,0.98383446,,0.96780588,30.93,30.43,除息,exright
2026-07-16,0.98370805,,0.98370805,30.69,30.19,除息,exright
