date,factor,cum_factor,pre_close,ref_price,kind
2015-07-09,0.96612666,0.59748934,67.9,65.6,息
2016-07-19,0.94899536,0.61843790,64.7,61.4,息
2017-07-18,0.94215938,0.65167642,77.8,73.3,息
2018-07-10,0.94171429,0.69168384,87.5,82.4,息
2019-07-03,0.93614304,0.73449437,78.3,73.3,息
2020-07-07,0.96716418,0.78459631,67,64.8,息
2021-07-28,0.97209302,0.81123384,86,83.6,息
2022-07-06,0.90694789,0.83452284,80.6,73.1,息
2023-06-29,0.96057819,0.92014420,76.1,73.1,息
2024-07-17,0.98568507,0.95790662,48.9,48.2,息
2025-07-22,0.97651007,0.97181813,29.8,29.1,息
2026-07-08,0.99519520,0.99519520,166.5,165.7,息
