date,factor,cum_factor,pre_close,ref_price,kind
2015-07-07,0.95482546,0.64374701,24.35,23.25,息
2016-07-05,0.97122302,0.67420386,27.8,27,息
2017-07-05,0.96939130,0.69418027,28.75,27.87,息
2018-07-05,0.96211454,0.71609913,22.7,21.84,息
2019-07-03,0.96095445,0.74429717,23.05,22.15,息
2020-06-11,0.96544503,0.77453950,28.65,27.66,息
2021-06-09,0.96515152,0.80226163,33,31.85,息
2022-06-15,0.95462185,0.83122869,29.75,28.4,息
2023-06-15,0.97191011,0.87074132,53.4,51.9,息
2024-06-18,0.96180556,0.89590725,57.6,55.4,息
2025-06-19,0.95817490,0.93148480,52.6,50.4,息
2026-06-17,0.97214485,0.97214485,71.8,69.8,息
