date,factor,cum_factor,pre_close,ref_price,kind
2015-07-15,0.92105263,0.61914076,15.2,14,息
2016-08-29,0.96277056,0.67220997,11.55,11.12,權息
2017-08-11,0.98222222,0.69820370,11.25,11.05,息
2021-09-22,0.97093023,0.71084087,17.2,16.7,息
2022-04-14,0.96875000,0.73212353,16,15.5,息
2022-09-15,0.96721311,0.75574042,15.25,14.75,息
2023-04-14,0.97260274,0.78135874,14.6,14.2,息
2023-09-14,0.97260274,0.80336885,14.6,14.2,息
2024-04-18,0.95492958,0.82599895,17.75,16.95,息
2024-09-19,0.96419437,0.86498416,19.55,18.85,息
2025-04-11,0.95698925,0.89710558,18.6,17.8,息
2025-09-25,0.96941896,0.93742494,16.35,15.85,息
2026-03-26,0.96699670,0.96699670,15.15,14.65,息
