date,factor,cum_factor,pre_close,ref_price,kind
2015-07-30,0.94478764,0.72884179,25.9,24.47,息
2016-07-08,0.95807128,0.77143450,23.85,22.85,息
2017-07-05,0.97512438,0.80519531,20.1,19.6,息
2018-07-09,0.97916667,0.82573601,24,23.5,息
2019-07-11,0.97566910,0.84330486,20.55,20.05,息
2020-07-08,0.99267399,0.86433491,27.3,27.1,息
2021-07-28,0.99217221,0.87071376,25.55,25.35,息
2022-07-11,0.98478261,0.87758330,23,22.65,息
2023-07-12,0.96515679,0.89114419,28.7,27.7,息
2024-07-12,0.97532895,0.92331546,30.4,29.65,息
2025-07-04,0.97903564,0.94667082,47.7,46.7,息
2026-07-06,0.96694215,0.96694215,30.25,29.25,息
