date,factor,cum_factor,pre_close,ref_price,kind
2015-07-28,0.92397661,0.64143386,17.1,15.8,息
2016-07-15,0.93220339,0.69421006,17.7,16.5,息
2018-07-25,0.95360825,0.74469807,19.4,18.5,息
2019-07-25,0.97540984,0.78092662,24.4,23.8,息
2020-07-17,0.97389034,0.80061385,19.15,18.65,息
2021-07-22,0.97829457,0.82207803,32.25,31.55,息
2022-07-15,0.94932432,0.84031748,29.6,28.1,息
2023-07-18,0.95381062,0.88517428,43.3,41.3,息
2024-07-18,0.96571429,0.92803986,35,33.8,息
2025-07-17,0.97292576,0.96098802,22.9,22.28,息
2026-07-21,0.98773006,0.98773006,24.45,24.15,息
