date,factor,cum_factor,pre_close,ref_price,kind
2017-11-28,0.96339810,0.55486569,22.13,21.32,息
2018-11-28,0.96756757,0.57594642,20.35,19.69,息
2019-11-28,0.95434162,0.59525189,24.53,23.41,息
2020-11-27,0.96978417,0.62373040,27.8,26.96,息
2021-11-26,0.97519929,0.64316414,33.87,33.03,息
2022-11-28,0.91698374,0.65952072,28.91,26.51,息
2023-05-22,0.94714588,0.71922837,28.38,26.88,息
2023-11-21,0.96572995,0.75936388,29.18,28.18,息
2024-03-04,0.97607656,0.78631079,31.35,30.6,息
2024-05-16,0.97266930,0.80558311,32.93,32.03,息
2024-08-16,0.97099768,0.82821892,34.48,33.48,息
2024-11-19,0.97672389,0.85295664,34.37,33.57,息
2025-02-18,0.98075337,0.87328328,36.37,35.67,息
2025-05-19,0.99067389,0.89042088,33.24,32.93,息
2025-08-18,0.98068504,0.89880322,38.83,38.08,息
2025-11-18,0.97933117,0.91650549,43.06,42.17,息
2026-02-26,0.98119964,0.93584839,55.85,54.8,息
2026-05-19,0.98055556,0.95377979,72,70.6,息
2026-08-18,0.97269327,0.97269327,80.2,78.01,息
