date,factor,cum_factor,pre_close,ref_price,kind
2015-07-30,0.91861899,0.49675735,40.55,37.25,息
2016-08-30,0.91315068,0.54076538,36.5,33.33,權息
2017-08-28,0.97088792,0.59219731,34.35,33.35,息
2018-08-22,0.94877765,0.60995436,42.95,40.75,息
2019-08-23,0.94825356,0.64288441,38.65,36.65,息
2020-06-16,0.94360087,0.67796677,46.1,43.5,息
2021-06-08,0.94453782,0.71848893,59.5,56.2,息
2022-06-09,0.92867332,0.76067778,70.1,65.1,息
2023-06-07,0.94479495,0.81910157,63.4,59.9,息
2024-06-24,0.96441281,0.86696226,84.3,81.3,息
2025-06-23,0.94374121,0.89895349,71.1,67.1,息
2026-07-13,0.95254237,0.95254237,88.5,84.3,息
