date,factor,cum_factor,pre_close,ref_price,kind
2015-07-29,0.97720588,0.73500561,13.6,13.29,權息
2016-08-09,0.96808511,0.75215021,14.1,13.65,息
2017-08-09,0.97584906,0.77694637,13.25,12.93,息
2018-08-09,0.97352941,0.79617474,13.6,13.24,息
2019-08-08,0.96694215,0.81782300,12.1,11.7,息
2020-08-06,0.98222222,0.84578276,11.25,11.05,息
2021-08-05,0.98585859,0.86109104,24.75,24.4,息
2022-07-14,0.95518207,0.87344276,17.85,17.05,息
2023-07-13,0.97812500,0.91442541,16,15.65,息
2024-08-13,0.97852761,0.93487582,16.3,15.95,息
2025-07-16,0.97718631,0.95539033,13.15,12.85,息
2026-07-16,0.97769517,0.97769517,13.45,13.15,息
